Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
kr0.442,kr442,kr221,500 GB,,"Internal 3.5""",HDD,New,"500 GB SATA 3,5 tum intern harddisk - 1 ars garanti WD SEAGATE HITACHI ALLA EN","<a href=""https://www.amazon.se/dp/B00HJ4XQ24"">500 GB SATA 3,5 tum intern harddisk - 1 ars garanti WD SEAGATE HITACHI ALLA EN</a>","<a href=""https://www.amazon.se/dp/B00HJ4XQ24"">500 GB SATA 3,5 tum intern harddisk - 1 ars garanti WD SEAGATE HITACHI ALLA EN</a>"
kr0.444,kr444,kr5 332,12 TB,,"Internal 3.5""",HDD,New,Seagate Exos X24 ST12000NM007H - 12 TB,"<a href=""https://www.amazon.se/dp/B0CTRTSK7L"">Seagate Exos X24 ST12000NM007H - 12 TB</a>"
kr0.445,kr444,kr1 778,4 TB,3 years,"External 3.5""",HDD,New,Transcend 4TB USB Type-C Rugged Portable Hard Drive - Shock Resistant USB 3.1 Gen 1 StoreJet TS4TSJ25M3C,"<a href=""https://www.amazon.se/dp/B08FT3RPNX"">Transcend 4TB USB Type-C Rugged Portable Hard Drive - Shock Resistant USB 3.1 Gen 1 StoreJet TS4TSJ25M3C</a>"
kr0.445,kr445,kr2 225,5 TB,,"External 3.5""",HDD,New,"LaCie Rugged USB-C, 5TB, Bärbar Extern Hårsddisk, stöttålig, damm- och regntålig, för Mac och PC, inkl. USB-C utan USB-A-kabel, 1 månad Adobe CC, 3 års Rescue Service (STFR5000800)","<a href=""https://www.amazon.se/dp/B079H7JVL3"">LaCie Rugged USB-C, 5TB, Bärbar Extern Hårsddisk, stöttålig, damm- och regntålig, för Mac och PC, inkl. USB-C utan USB-A-kabel, 1 månad Adobe CC, 3 års Rescue Service (STFR5000800)</a>"
kr0.448,kr448,kr8 968,20 TB,,Internal,SAS,New,SEAGATE Exos X24 20To SAS 512e/4Kn,"<a href=""https://www.amazon.se/dp/B0CNSWQM6J"">SEAGATE Exos X24 20To SAS 512e/4Kn</a>"
kr0.450,kr450,kr2 251,5 TB,5 years,"External 3.5""",HDD,New,"Silicon Power 5 TB USB 3.0, 2,5 tum extern hårddisk ARMOR A60 – stötsäker (3 meter freefall-test) och vattentät (IPX4) för PC/Mac, Xbox One, Xbox 360. PS4, PS4 Pro","<a href=""https://www.amazon.se/dp/B074HZZR56"">Silicon Power 5 TB USB 3.0, 2,5 tum extern hårddisk ARMOR A60 – stötsäker (3 meter freefall-test) och vattentät (IPX4) för PC/Mac, Xbox One, Xbox 360. PS4, PS4 Pro</a>"
kr0.451,kr451,kr902,2 TB,3 years,"External 3.5""",HDD,New,"Transcend TS2TSJ25H3P 2TB | StoreJet 25H3P rugged 2,5'' - USB 3.1 Gen 1 Interface - Paars","<a href=""https://www.amazon.se/dp/B00GN5K2J0"">Transcend TS2TSJ25H3P 2TB | StoreJet 25H3P rugged 2,5'' - USB 3.1 Gen 1 Interface - Paars</a>"
kr0.452,kr452,kr1 806,4 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro, 4 TB, intern NAS HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB Cache för RAID-NAS, räddningstjänster - Frustrationsfri paketering (ST4000NTZ01)","<a href=""https://www.amazon.se/dp/B0B94JY5RF"">Seagate IronWolf Pro, 4 TB, intern NAS HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB Cache för RAID-NAS, räddningstjänster - Frustrationsfri paketering (ST4000NTZ01)</a>"
kr0.452,kr452,kr4 517,10 TB,2 years,Internal,SAS,New,"ENTERPRISE C EXOS X18 10 TB 3,5 tum 7200 RPM SAS HELIUM 512E","<a href=""https://www.amazon.se/dp/B09DVRS7QJ"">ENTERPRISE C EXOS X18 10 TB 3,5 tum 7200 RPM SAS HELIUM 512E</a>","<a href=""https://www.amazon.se/dp/B09DVRNY21"">ENTERPRISE C EXOS X18 10 TB 3,5 tum 7200 RPM SAS HELIUM 512E</a>"
kr0.455,kr455,kr1 818,4 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro, 4 TB, NAS intern hårddisk HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB cache för RAID-nätverksansluten lagring, räddningstjänster (ST4000NT001)","<a href=""https://www.amazon.se/dp/B0B94MX35D"">Seagate IronWolf Pro, 4 TB, NAS intern hårddisk HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB cache för RAID-nätverksansluten lagring, räddningstjänster (ST4000NT001)</a>"
kr0.455,kr455,kr227,500 GB,,"Internal 3.5""",HDD,New,"Seagate ST500VT000 intern hårddisk 500 GB (6,35 cm (2,5 tum), 5 400 rpm, SATA) svart","<a href=""https://www.amazon.se/dp/B00CY9TQQY"">Seagate ST500VT000 intern hårddisk 500 GB (6,35 cm (2,5 tum), 5 400 rpm, SATA) svart</a>"
kr0.459,kr459,kr919,2 TB,,"External 3.5""",HDD,New,"Seagate Basic, 2 TB, Extern Hårsddisk, USB 3.0, för bärbar dator (STJL2000400)","<a href=""https://www.amazon.se/dp/B081VJ79QZ"">Seagate Basic, 2 TB, Extern Hårsddisk, USB 3.0, för bärbar dator (STJL2000400)</a>"
kr0.460,kr460,kr69,25 GB x6,,Optical,BD-R,New,"Verbatim 43712 BD-R, 6 fack, 25 GB, tryckbar","<a href=""https://www.amazon.se/dp/B002VJJQ76"">Verbatim 43712 BD-R, 6 fack, 25 GB, tryckbar</a>"
kr0.460,kr460,kr230,500 GB,,"Internal 3.5""",HDD,Used,"Western Digital WD Blue 500 GB SATA 6 GB/S HDD Internal 8, 9 cm 3, 5-tums seriell ATA 32 MB cache 7 200 RPM ROHS Compliant Bulk","<a href=""https://www.amazon.se/dp/B00E1C93L0"">Western Digital WD Blue 500 GB SATA 6 GB/S HDD Internal 8, 9 cm 3, 5-tums seriell ATA 32 MB cache 7 200 RPM ROHS Compliant Bulk</a>","<a href=""https://www.amazon.se/dp/B00E1C93L0"">Western Digital WD Blue 500 GB SATA 6 GB/S HDD Internal 8, 9 cm 3, 5-tums seriell ATA 32 MB cache 7 200 RPM ROHS Compliant Bulk</a>"
kr0.461,kr461,kr1 842,4 TB,2 years,"Internal 3.5""",HDD,New,"Seagate FireCuda HDD, 4 TB, intern hårddisk HDD - 3,5 tum CMR SATA 6Gb/s, 7200RPM, 256MB Cache 300 TB/år, 3 år Rescue Services (ST4000DXA05)","<a href=""https://www.amazon.se/dp/B09SBKXNKL"">Seagate FireCuda HDD, 4 TB, intern hårddisk HDD - 3,5 tum CMR SATA 6Gb/s, 7200RPM, 256MB Cache 300 TB/år, 3 år Rescue Services (ST4000DXA05)</a>"
kr0.462,kr462,kr2 771,6 TB,2 years,"Internal 3.5""",HDD,New,"Western Digital WD60EFZX WD Red Plus NAS Hard Drive 3.5"" Hårddisk, Röd, 3.5""","<a href=""https://www.amazon.se/dp/B08TZYBMMC"">Western Digital WD60EFZX WD Red Plus NAS Hard Drive 3.5"" Hårddisk, Röd, 3.5""</a>"
kr0.463,kr462,kr925,2 TB,3 years,"External 3.5""",HDD,New,"WD 2TB My Passport Portable HDD USB 3.0 with software for device management, backup and password protection - Black - Works with PC, Xbox and PS4","<a href=""https://www.amazon.se/dp/B07VTFN6HM"">WD 2TB My Passport Portable HDD USB 3.0 with software for device management, backup and password protection - Black - Works with PC, Xbox and PS4</a>"
kr0.463,kr463,kr927,2 TB,,"Internal 3.5""",HDD,New,Toshiba 2TB S300 Surveillance HDD - 3.5' SATA Internal Hard Drive Supports up to 64 HD cameras at a 180TB/Year workload (HDWT720UZSVA),"<a href=""https://www.amazon.se/dp/B08L9TLPJV"">Toshiba 2TB S300 Surveillance HDD - 3.5' SATA Internal Hard Drive Supports up to 64 HD cameras at a 180TB/Year workload (HDWT720UZSVA)</a>"
kr0.464,kr464,kr1 855,4 TB,,"Internal 3.5""",HDD,New,"WD Red 4TB Intern Hårddisk, NAS 3.5"" - 5400 RPM, SATA 6 Gb/s, SMR, 256MB Cache – WD40EFAX","<a href=""https://www.amazon.se/dp/B083XVY99B"">WD Red 4TB Intern Hårddisk, NAS 3.5"" - 5400 RPM, SATA 6 Gb/s, SMR, 256MB Cache – WD40EFAX</a>"
kr0.467,kr467,kr1 400,3 TB,,"Internal 3.5""",HDD,Used,Western Digital WD30EFRX SATA lll hårddisk 24x7 NAS röd 3 TB - röd,"<a href=""https://www.amazon.se/dp/B00D0243C6"">Western Digital WD30EFRX SATA lll hårddisk 24x7 NAS röd 3 TB - röd</a>","<a href=""https://www.amazon.se/dp/B00D0243C6"">Western Digital WD30EFRX SATA lll hårddisk 24x7 NAS röd 3 TB - röd</a>"
kr0.467,kr467,kr1 400,3 TB,,"Internal 3.5""",HDD,Used,"Western Digital WD30EFRX - WD WD30EFRX 3,5 3TB 64 MB röd HDD 5400RP","<a href=""https://www.amazon.se/dp/B00CYGSFPU"">Western Digital WD30EFRX - WD WD30EFRX 3,5 3TB 64 MB röd HDD 5400RP</a>","<a href=""https://www.amazon.se/dp/B00CYGSFPU"">Western Digital WD30EFRX - WD WD30EFRX 3,5 3TB 64 MB röd HDD 5400RP</a>"
kr0.469,kr469,kr2 812,6 TB,5 years,Internal,SAS,New,"Seagate Exos 7E10 6 TB Intern hårddisk HDD - 3.5 Inch 4Kn SAS 12 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST6000NM005B)","<a href=""https://www.amazon.se/dp/B09FHB8HVB"">Seagate Exos 7E10 6 TB Intern hårddisk HDD - 3.5 Inch 4Kn SAS 12 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST6000NM005B)</a>"
kr0.471,kr471,kr2 824,6 TB,,"External 3.5""",HDD,New,"SanDisk Professional G-Drive 6TB Hårddisk i företagsklass för dator, USB-C (5 Gbps), USB 3.2 Gen 1, 7200RPM Ultrastar hårddisk inuti, upp till 250 MB/s, Premium, industriell inhägnad.","<a href=""https://www.amazon.se/dp/B0B8JKDW3M"">SanDisk Professional G-Drive 6TB Hårddisk i företagsklass för dator, USB-C (5 Gbps), USB 3.2 Gen 1, 7200RPM Ultrastar hårddisk inuti, upp till 250 MB/s, Premium, industriell inhägnad.</a>"
kr0.471,kr471,kr942,2 TB,,"Internal 3.5""",HDD,New,"Seagate Desktop 3,5 tum 2 TB 7200 RPM 64 MB 6 GB/S intern SATA-enhet","<a href=""https://www.amazon.se/dp/B008FXHKVQ"">Seagate Desktop 3,5 tum 2 TB 7200 RPM 64 MB 6 GB/S intern SATA-enhet</a>","<a href=""https://www.amazon.se/dp/B008FXHKVQ"">Seagate Desktop 3,5 tum 2 TB 7200 RPM 64 MB 6 GB/S intern SATA-enhet</a>"
kr0.474,kr474,kr4 741,10 TB,5 years,Internal,SAS,New,"Seagate Exos 7E10 10 TB Intern hårddisk HDD - 3.5 Inch 512e/4Kn SAS 6 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST10000NM017B)","<a href=""https://www.amazon.se/dp/B09HC6JZSP"">Seagate Exos 7E10 10 TB Intern hårddisk HDD - 3.5 Inch 512e/4Kn SAS 6 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST10000NM017B)</a>"
kr0.476,kr476,kr1 429,3 TB,3 years,"Internal 3.5""",HDD,New,"Seagate IronWolf, 3 TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA, 6 GB/s, 5400 RPM, 256 MB cache, NAS RAID, 3 års Rescue Services, FFP (ST3000VNZ06)","<a href=""https://www.amazon.se/dp/B09NKZWXDD"">Seagate IronWolf, 3 TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA, 6 GB/s, 5400 RPM, 256 MB cache, NAS RAID, 3 års Rescue Services, FFP (ST3000VNZ06)</a>"
kr0.477,kr477,kr1 907,4 TB,5 years,"Internal 3.5""",HDD,New,Toshiba *BULK* S300 Surv Hard Drive 4TB,"<a href=""https://www.amazon.se/dp/B07CVHQ8ZJ"">Toshiba *BULK* S300 Surv Hard Drive 4TB</a>"
kr0.480,kr480,kr480,1 TB,,"Internal 3.5""",HDD,New,"Toshiba MQ01ABD MQ01ABD100 1 TB 2,5 tum intern hårddisk - Bulk HDKBB96","<a href=""https://www.amazon.se/dp/B0089NK7TO"">Toshiba MQ01ABD MQ01ABD100 1 TB 2,5 tum intern hårddisk - Bulk HDKBB96</a>"
kr0.480,kr480,kr7 682,16 TB,,Internal,SAS,New,SEAGATE Exos X24 16To SAS 512e/4Kn,"<a href=""https://www.amazon.se/dp/B0CNSZ8QF7"">SEAGATE Exos X24 16To SAS 512e/4Kn</a>"
kr0.481,kr481,kr961,2 TB,3 years,"External 3.5""",HDD,New,Transcend 2TB Rugged Portable Hard Drive - Shock Resistant USB 3.1 Gen 1 StoreJet Iron Grey- TS2TSJ25M3S,"<a href=""https://www.amazon.se/dp/B07B4KXTQK"">Transcend 2TB Rugged Portable Hard Drive - Shock Resistant USB 3.1 Gen 1 StoreJet Iron Grey- TS2TSJ25M3S</a>"
kr0.484,kr484,kr10 643,22 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro, 22 TB, intern NAS HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB Cache för RAID-NAS, räddningstjänster - Frustrationsfri paketering (ST22000NTZ01)","<a href=""https://www.amazon.se/dp/B0B94MK36Z"">Seagate IronWolf Pro, 22 TB, intern NAS HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB Cache för RAID-NAS, räddningstjänster - Frustrationsfri paketering (ST22000NTZ01)</a>"
kr0.485,kr485,kr243,50 GB x10,,Optical,BD-R,New,"MediaRange MR509 BD-R Dual Layer 50 GB 6 gånger skrivhastighet, fullt utskrivbar, 10 Cakebox","<a href=""https://www.amazon.se/dp/B005E1GK36"">MediaRange MR509 BD-R Dual Layer 50 GB 6 gånger skrivhastighet, fullt utskrivbar, 10 Cakebox</a>"
kr0.488,kr488,kr2 927,6 TB,5 years,"Internal 3.5""",HDD,New,Toshiba *BULK* S300 Surv Hårddisk 6TB,"<a href=""https://www.amazon.se/dp/B07CVLNZB8"">Toshiba *BULK* S300 Surv Hårddisk 6TB</a>"
kr0.490,kr490,kr1 958,4 TB,,"Internal 3.5""",HDD,New,"Western Digital WD40EFRX Intern Hårddisk, SATA, 4 TB","<a href=""https://www.amazon.se/dp/B01A3U0H40"">Western Digital WD40EFRX Intern Hårddisk, SATA, 4 TB</a>","<a href=""https://www.amazon.se/dp/B01A3U0H40"">Western Digital WD40EFRX Intern Hårddisk, SATA, 4 TB</a>"
kr0.493,kr493,kr493,1 TB,,"Internal 3.5""",HDD,New,"Seagate 1 TB HDD SATA 5400rpm 6,4 cm 2,5 tum 7 mm höjd 128 Mb cache BLK","<a href=""https://www.amazon.se/dp/B01BU0YXDS"">Seagate 1 TB HDD SATA 5400rpm 6,4 cm 2,5 tum 7 mm höjd 128 Mb cache BLK</a>"
kr0.497,kr497,kr1 987,4 TB,,"Internal 3.5""",HDD,New,"WD Red Pro intern hårddisk 4 TB (3,5 tum, NAS-hårddisk, 7 200 rpm, 256 MB cache, SATA 6 Gbit/s, NASware-teknik, för NAS-system för kontinuerlig drift, stötsäker) röd","<a href=""https://www.amazon.se/dp/B0D1V6F7Y9"">WD Red Pro intern hårddisk 4 TB (3,5 tum, NAS-hårddisk, 7 200 rpm, 256 MB cache, SATA 6 Gbit/s, NASware-teknik, för NAS-system för kontinuerlig drift, stötsäker) röd</a>"
kr0.499,kr499,kr249,500 GB,,"Internal 3.5""",HDD,New,"Western Digital WD5000AVDS AV-GP 500 GB intern hårddisk (8,9 cm (3,5 tum), 7200 rpm, 4,2 ms, 32 MB cache SATA)","<a href=""https://www.amazon.se/dp/B002P3KO7O"">Western Digital WD5000AVDS AV-GP 500 GB intern hårddisk (8,9 cm (3,5 tum), 7200 rpm, 4,2 ms, 32 MB cache SATA)</a>"
kr0.500,kr500,kr1 500,3 TB,,"Internal 3.5""",HDD,New,Western Digital WD30EFRZ intern hårddisk 3TB,"<a href=""https://www.amazon.se/dp/B00SPBZS3K"">Western Digital WD30EFRZ intern hårddisk 3TB</a>","<a href=""https://www.amazon.se/dp/B00SPBZS3K"">Western Digital WD30EFRZ intern hårddisk 3TB</a>"
kr0.503,kr503,kr1 005,2 TB,2 years,"External 3.5""",HDD,New,"Seagate One Touch, 2 TB, bärbar extern hårddisk, lösenordsaktiverad hårdvarukryptering, PC, bärbar dator och Mac, USB 3.0, Svart, inkl. 2 års Rescue Services (STKY2000400)","<a href=""https://www.amazon.se/dp/B094QZLJQ6"">Seagate One Touch, 2 TB, bärbar extern hårddisk, lösenordsaktiverad hårdvarukryptering, PC, bärbar dator och Mac, USB 3.0, Svart, inkl. 2 års Rescue Services (STKY2000400)</a>"
kr0.504,kr504,kr59,4.7 GB x25,,Optical,DVD-R,New,"MediaRange MR403 DVD-R 4,7 GB (16 x hastighet, 25 stycken)","<a href=""https://www.amazon.se/dp/B000R4NHC2"">MediaRange MR403 DVD-R 4,7 GB (16 x hastighet, 25 stycken)</a>"
kr0.506,kr506,kr253,500 GB,,"Internal 3.5""",HDD,New,"Toshiba MQ01ABD050V 2,5"" intern hårddisk 500 GB SATA","<a href=""https://www.amazon.se/dp/B07D5SVWS5"">Toshiba MQ01ABD050V 2,5"" intern hårddisk 500 GB SATA</a>","<a href=""https://www.amazon.se/dp/B07D5SVWS5"">Toshiba MQ01ABD050V 2,5"" intern hårddisk 500 GB SATA</a>"
kr0.511,kr511,kr2 042,4 TB,3 years,"External 3.5""",HDD,New,WD_BLACK P10 4TB Game Drive for On-The-Go Access To Your Game Library - Works with Console or PC,"<a href=""https://www.amazon.se/dp/B07VNTFK87"">WD_BLACK P10 4TB Game Drive for On-The-Go Access To Your Game Library - Works with Console or PC</a>"
kr0.512,kr512,kr2 046,4 TB,5 years,Internal,SAS,New,"Seagate Exos 7E10 4 TB Intern hårddisk HDD - 3.5 Inch 4Kn SAS 6 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST4000NM004B)","<a href=""https://www.amazon.se/dp/B09FH8C4QS"">Seagate Exos 7E10 4 TB Intern hårddisk HDD - 3.5 Inch 4Kn SAS 6 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST4000NM004B)</a>"
kr0.514,kr514,kr1 029,2 TB,,Internal,SSD,New,"Patriot P210 Internal Solid State Drive 2TB SSD SATA 3 2.5""","<a href=""https://www.amazon.se/dp/B087K9L7S7"">Patriot P210 Internal Solid State Drive 2TB SSD SATA 3 2.5""</a>"
kr0.515,kr515,kr322,25 GB x25,,Optical,BD-R,New,Verbatim BluRay BD-R 25 GB 6 x spindel [paket med 25],"<a href=""https://www.amazon.se/dp/B073VZH3JP"">Verbatim BluRay BD-R 25 GB 6 x spindel [paket med 25]</a>"
kr0.516,kr516,kr258,500 GB,,"Internal 2.5""",HDD,New,"Samsung M8 500 GB 2,5 tum 9,5 mm SATA 6 Gps intern hårddisk -PS3/PS4 kompatibel","<a href=""https://www.amazon.se/dp/B0052T7HUA"">Samsung M8 500 GB 2,5 tum 9,5 mm SATA 6 Gps intern hårddisk -PS3/PS4 kompatibel</a>"
kr0.517,kr517,kr646,25 GB x50,,Optical,BD-R,New,Verbatim Blu-ray Disc 50 Spindle – 25 GB 6X BD-R – 2011,"<a href=""https://www.amazon.se/dp/B008AIFURC"">Verbatim Blu-ray Disc 50 Spindle – 25 GB 6X BD-R – 2011</a>"
kr0.520,kr520,kr999,1.9 TB,3 years,Internal,SSD,New,"Patriot Burst Elite SATA 3 1,92 TB SSD 2,5 tum Solid State-enhet","<a href=""https://www.amazon.se/dp/B08LKTXYNQ"">Patriot Burst Elite SATA 3 1,92 TB SSD 2,5 tum Solid State-enhet</a>"
kr0.522,kr522,kr1 565,3 TB,,"Internal 3.5""",HDD,New,"WD Caviar 3TB SATA 6 GB/s 64MB cache 3,5"" OEM intern hårddisk grön","<a href=""https://www.amazon.se/dp/B004RORMF6"">WD Caviar 3TB SATA 6 GB/s 64MB cache 3,5"" OEM intern hårddisk grön</a>","<a href=""https://www.amazon.se/dp/B004RORMF6"">WD Caviar 3TB SATA 6 GB/s 64MB cache 3,5"" OEM intern hårddisk grön</a>"
kr0.524,kr524,kr1 049,2 TB,2 years,Internal,SSD,New,"Patriot P220 2TB Intern SSD - SATA 3-2,5 tum - Solid State-enhet - P220S2TB25","<a href=""https://www.amazon.se/dp/B0BWRHR75Z"">Patriot P220 2TB Intern SSD - SATA 3-2,5 tum - Solid State-enhet - P220S2TB25</a>"
kr0.525,kr525,kr1 050,2 TB,,"External 3.5""",HDD,New,"Toshiba 2TB Canvio Basics Portable External Hard Drive, USB 3.2. Gen 1, Black (HDTB420EK3AA)","<a href=""https://www.amazon.se/dp/B07994QL95"">Toshiba 2TB Canvio Basics Portable External Hard Drive, USB 3.2. Gen 1, Black (HDTB420EK3AA)</a>"
kr0.526,kr526,kr1 052,2 TB,,"External 3.5""",HDD,New,"Western Digital WDBU6Y0020BBK-WESN Extern Hårddisk 2 TB, Svart","<a href=""https://www.amazon.se/dp/B06W55K9N6"">Western Digital WDBU6Y0020BBK-WESN Extern Hårddisk 2 TB, Svart</a>"
kr0.529,kr529,kr529,1 TB,,"Internal 3.5""",HDD,Used,"WD Purple intern hårddisk 1 TB (3,5 tum, 5 400 varv/min, 360 TB/år arbetsbelastningar, SATA 6 Gb/s, för kontinuerlig drift) WD10PURZ (renoverad)","<a href=""https://www.amazon.se/dp/B07D4R7FPG"">WD Purple intern hårddisk 1 TB (3,5 tum, 5 400 varv/min, 360 TB/år arbetsbelastningar, SATA 6 Gb/s, för kontinuerlig drift) WD10PURZ (renoverad)</a>"
kr0.533,kr533,kr2 664,5 TB,3 years,"External 3.5""",HDD,New,Western Digital BLACK P10 5TB Game Drive for On-The-Go Access To Your Game Library - Works with Console or PC,"<a href=""https://www.amazon.se/dp/B07VNTFHD5"">Western Digital BLACK P10 5TB Game Drive for On-The-Go Access To Your Game Library - Works with Console or PC</a>"
kr0.538,kr538,kr269,500 GB,,"Internal 3.5""",HDD,Used,"Western Digital 5000AAKS 500 GB 8,9 cm (3,5 tum) Internminne SATA II 7200RPM 16MB Cache","<a href=""https://www.amazon.se/dp/B000Q82PIQ"">Western Digital 5000AAKS 500 GB 8,9 cm (3,5 tum) Internminne SATA II 7200RPM 16MB Cache</a>"
kr0.538,kr538,kr4 306,8 TB,,"Internal 3.5""",HDD,New,"Seagate Exos 7E8 8 TB företagskapacitet HDD – 7200 RPM, 256 MB cache, SATA III 6 Gb/s gränssnitt, 3,5 tum intern hårddisk, Crypto Chia Mining – ST8000NM0055","<a href=""https://www.amazon.se/dp/B094V34SHR"">Seagate Exos 7E8 8 TB företagskapacitet HDD – 7200 RPM, 256 MB cache, SATA III 6 Gb/s gränssnitt, 3,5 tum intern hårddisk, Crypto Chia Mining – ST8000NM0055</a>"
kr0.539,kr539,kr1 078,2 TB,,"External 3.5""",HDD,New,"WD 2TB My Passport Bärbar hårddisk, fungerar med USB-C och USB-A, Windows PC, Mac, Chromebook, spelkonsoler och mobila enheter, säkerhetskopieringsprogramvara och lösenordsskydd, WDBRMD0020BGY-WESN","<a href=""https://www.amazon.se/dp/B0CLPCBZKK"">WD 2TB My Passport Bärbar hårddisk, fungerar med USB-C och USB-A, Windows PC, Mac, Chromebook, spelkonsoler och mobila enheter, säkerhetskopieringsprogramvara och lösenordsskydd, WDBRMD0020BGY-WESN</a>"
kr0.540,kr540,kr270,500 GB,,"Internal 3.5""",HDD,Used,"Western Digital Blå WD5000AZLX 500 GB 7200 RPM 32 MB cache SATA III 6,0 Gb/s 3,5 tum intern stationär hårddisk [certifierad renoverad] – med 1 års garanti","<a href=""https://www.amazon.se/dp/B074T1ZMG2"">Western Digital Blå WD5000AZLX 500 GB 7200 RPM 32 MB cache SATA III 6,0 Gb/s 3,5 tum intern stationär hårddisk [certifierad renoverad] – med 1 års garanti</a>"
kr0.540,kr540,kr11 881,22 TB,5 years,"External 3.5""",HDD,New,"SanDisk Professional 22 TB G-DRIVE Project, med PRO-BLADE SSD Mag-plats, Thunderbolt 3, USB (10 Gbps), 7 200 RPM hårddisk i företagsklass, läshastighet upp till 250 MB/s","<a href=""https://www.amazon.se/dp/B0CDTRS1W6"">SanDisk Professional 22 TB G-DRIVE Project, med PRO-BLADE SSD Mag-plats, Thunderbolt 3, USB (10 Gbps), 7 200 RPM hårddisk i företagsklass, läshastighet upp till 250 MB/s</a>"
kr0.540,kr540,kr1 081,2 TB,2 years,"Internal 3.5""",HDD,New,"WD Red Plus 2 TB NAS-dedikerad intern hårddisk, 5400 RPM-klass, SATA 6 GB/s, CMR, 64 MB cache, 3 års garanti","<a href=""https://www.amazon.se/dp/B0C4X31Q9F"">WD Red Plus 2 TB NAS-dedikerad intern hårddisk, 5400 RPM-klass, SATA 6 GB/s, CMR, 64 MB cache, 3 års garanti</a>"
kr0.541,kr541,kr3 244,6 TB,5 years,"Internal 3.5""",HDD,New,"Seagate Exos 7E10 6 TB Intern hårddisk HDD - 3.5 Inch 512n SATA 6 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST6000NM000B)","<a href=""https://www.amazon.se/dp/B09FH9QLT3"">Seagate Exos 7E10 6 TB Intern hårddisk HDD - 3.5 Inch 512n SATA 6 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST6000NM000B)</a>"
kr0.541,kr541,kr1 082,2 TB,3 years,"External 3.5""",HDD,New,"WD My Passport WDBA2D0020BBL-WESN Hårddisk, Midnight Blå 2 TB","<a href=""https://www.amazon.se/dp/B07VSPL8FJ"">WD My Passport WDBA2D0020BBL-WESN Hårddisk, Midnight Blå 2 TB</a>"
kr0.542,kr542,kr339,25 GB x25,2 years,Optical,DVD-R,New,"Verbatim BD-R Blu-ray-ämnen 25 GB, Blu-ray-skiva med 6x skrivhastighet, 25-pack spindel, termiskt tryckbara, Blu-ray-skivor för video- och ljudfiler","<a href=""https://www.amazon.se/dp/B0043VT4YK"">Verbatim BD-R Blu-ray-ämnen 25 GB, Blu-ray-skiva med 6x skrivhastighet, 25-pack spindel, termiskt tryckbara, Blu-ray-skivor för video- och ljudfiler</a>"
kr0.543,kr543,kr2 170,4 TB,,"External 3.5""",HDD,New,"Seagate Game Drive for Xbox, 4TB, External Hard Drive Portable, USB 3.2 Gen 1, Black with built-in green LED bar, Xbox Certified, 2 year Rescue Services (STKX4000402)","<a href=""https://www.amazon.se/dp/B08Y1QRTBM"">Seagate Game Drive for Xbox, 4TB, External Hard Drive Portable, USB 3.2 Gen 1, Black with built-in green LED bar, Xbox Certified, 2 year Rescue Services (STKX4000402)</a>"
kr0.544,kr544,kr1 088,2 TB,,"External 2.5""",HDD,New,"Seagate Game Drive for PS4/PS5, 2 TB, External HDD, 2.5"", USB 3.0, Officially Licensed, Blue LED (STLV2000202)","<a href=""https://www.amazon.se/dp/B0CQD48RJS"">Seagate Game Drive for PS4/PS5, 2 TB, External HDD, 2.5"", USB 3.0, Officially Licensed, Blue LED (STLV2000202)</a>"
kr0.551,kr551,kr141,256 GB,2 years,USB,Flash,New,PNY Attaché 4 USB 3.1 Flash Drive read speed up to 80MB/s - 256GB,"<a href=""https://www.amazon.se/dp/B07XTVGJ42"">PNY Attaché 4 USB 3.1 Flash Drive read speed up to 80MB/s - 256GB</a>"
